Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
308,16371326,J.Moriuchi,"2026-08-16 22:18:22",931.3,2,hesoponyo
309,16395406,"Ochir Dorzhiev","2026-08-16 05:37:00",931.1,2,ochirdorzhiev
310,16487924,lmaffei,"2026-08-16 21:18:42",931.0,2,lmaffei
311,16375921,Seasaw,"2026-08-15 12:57:30",930.9,2,"buchidev,chickbreast,graypein,ryuumehara"
312,16411874,Juyong,"2026-08-16 06:15:18",930.7,2,kimdoong
313,16384077,pokuman,"2026-08-16 23:18:38",930.7,2,nlztrk
314,16683726,"Pikachu out","2026-08-16 15:02:59",930.2,2,"batchbase,encizhang,tangfeilian,yulinyangpro"
315,16431972,ykhnkf,"2026-08-15 04:28:07",930.1,2,ykhnkf
316,16385383,hatata,"2026-08-16 23:46:30",929.8,2,hatata3737
317,16471628,mitomeat823,"2026-08-16 14:58:50",929.4,2,mitomeat823
318,16372064,"Vermillion City Pikachu","2026-08-16 13:17:55",929.4,2,yosynory
319,16662831,sobameshi,"2026-08-16 23:36:15",929.2,2,sobameshi
320,16672408,wuyufan,"2026-08-11 09:19:43",928.2,2,"daiyuhong,guozile002,liuliuliu2333,mariefranceonia,wuyufan6"
321,16375404,tktkyamyam,"2026-08-16 04:09:37",928.1,2,tktkyamyam
322,16381145,"Maciej Sypetkowski","2026-08-16 21:54:17",928.1,2,maciejsypetkowski
323,16382516,"Eamonn Kashyap","2026-08-16 19:05:16",928.1,2,eamonnkashyap
324,16399480,"zhan renyi","2026-08-16 09:27:00",927.8,2,zhanrenyi
325,16373257,"six seven","2026-08-16 19:11:32",927.6,2,"aristophanivan,johnjanson,makarrogovik,naladwepo,romantamrazov"
326,16379289,wkonishi,"2026-08-16 17:30:19",927.4,2,wkonishi
327,16571342,Jeryos,"2026-08-16 23:45:24",927.4,2,joulskaf
328,16418623,"Yudai Ueno","2026-08-16 07:54:20",927.1,2,yudaiueno
329,16589544,chiki-chiki,"2026-08-16 20:32:33",927.0,2,"gordeevmax,infibiss,smirnolegov"
330,16492829,山上海賊団,"2026-08-16 13:15:31",926.6,2,"fukuzawahayato,kagoshiki,satoasahiro,ultimatehara"
331,16485125,"The Bitter Lesson","2026-08-16 23:25:29",926.6,2,"aruohta,simmons1025,susutem"
332,16371923,seven,"2026-08-15 23:06:28",926.5,2,morikawatakeshi
333,16576926,Alexander,"2026-08-16 23:20:28",926.4,2,alexandermlad
334,16373853,Pokkén,"2026-08-16 23:52:28",926.3,2,"denpa92,tcgengine,viewlagoon"
335,16653623,"HD h Joratos","2026-08-16 16:03:59",926.2,2,hdhjoratos
336,16559420,"Ilia Iliev","2026-08-16 21:22:50",926.0,2,iliailiev1
337,16386246,懒惰的金枪鱼,"2026-08-09 15:26:27",925.9,2,"jiaclv,jinruixu11,lain12123,psycheeee"
338,16602856,GuerillaMoon,"2026-08-10 22:37:21",924.9,2,guerillamoon
339,16664290,"Reinforce Pokemons","2026-08-16 13:42:21",924.4,2,"blurrea,hanshuangyu,lanqingbao,xinyiluo668"
340,16685702,shaoyiming123,"2026-08-16 05:31:25",924.0,2,"daxidahezhangzhang,hehexixizhang,shaoyiming123,wangqsss,zhengxingze"
341,16374757,kurigen,"2026-08-16 04:03:18",923.9,2,kurig12
342,16442141,KouFu,"2026-08-16 12:40:12",923.9,2,kouheif
343,16376876,"Masatoshi Hidaka","2026-08-05 01:37:44",923.8,2,masatoshihidaka
344,16391395,djschmit,"2026-08-16 21:56:09",923.7,2,djschmit
345,16475651,"Rare Candy Lab 🍬","2026-08-16 15:39:37",923.3,2,"daviner,simonwycisk"
346,16381755,MoriBob,"2026-08-16 22:55:50",923.2,2,"bobfromjapan,takeshimorimura"
347,16388811,monisoi,"2026-08-16 23:50:50",922.8,2,monisoi
348,16676325,huaiyuyoung,"2026-08-11 07:53:26",922.8,2,"huaiyuyoung,mushancui,nuoyixu"
349,16426716,"RL or RULE","2026-08-16 23:56:24",922.7,2,"hash548,wliilamsam"
350,16371578,Jimmer,"2026-08-16 23:19:03",922.5,2,przemysawonr
351,16514216,"Sheehan Brothers","2026-08-15 14:11:22",922.5,2,"ethansheehan,trevorsheehan"
352,16446132,neibyr,"2026-08-16 22:59:00",922.4,2,neibyr
353,16447433,SORA,"2026-08-16 14:31:05",922.3,2,sorareita
354,16386546,Masaruto,"2026-08-16 22:30:29",922.3,2,"abcsakana,masaruto"
355,16371935,ZETADIVISION,"2026-08-16 23:53:07",922.0,2,"gya999,yadoyado"
356,16372903,4418,"2026-08-16 19:58:46",922.0,2,"biohack44,merkiraz"
357,16424674,"Timmy Juicehouse","2026-08-16 23:10:36",921.7,2,sweetyheehee
358,16600773,tangai1,"2026-08-13 04:15:10",921.6,2,tangai1
359,16405655,saeNeko,"2026-08-16 18:01:49",921.5,2,sae20gorilla
360,16372753,nashu,"2026-08-16 19:34:19",921.4,2,nashu361
361,16372325,Pokésonic,"2026-08-16 23:39:46",921.2,2,"kkalcove0511,sotakasai,sumo888,uentsz,yuyutech"
362,16630192,tttzof351,"2026-08-16 13:48:02",921.1,2,"artemgoncarov,nickpudovkin,romanrozen,tttzof351,zoli800"
363,16591662,shyjin,"2026-08-16 01:39:35",920.8,2,shyjin
364,16381014,keita,"2026-08-16 10:29:21",920.4,2,keita0126
365,16379894,"MORIOKA Tsuoi","2026-08-16 15:40:45",920.4,2,"iiinada,koshin953,moriokatsuoi,shogonagashima"
366,16421840,"Roy Pidril","2026-08-16 17:33:31",919.7,2,skypunkaudiowalker
367,16386649,Magikarp,"2026-08-16 21:15:45",919.2,2,kulukkuluu
368,16693802,"Umataro Tenma","2026-08-16 21:51:39",919.1,2,umatarotenma
369,16643611,zcy,"2026-08-15 09:20:06",918.9,2,laura831
370,16558774,"Togawa Sakiko","2026-08-16 17:17:36",918.9,2,neowehgi
371,16633936,"Max Replays","2026-08-15 12:39:30",918.4,2,"infocode,knnzeta,mlemin"
372,16675423,共逐荣光,"2026-08-16 08:35:59",918.2,2,"gerogezjz,xiaowenhao404"
373,16662903,pengyixiang,"2026-08-16 12:31:16",918.1,2,bobpop123447
374,16572463,好一个随机漫步,"2026-08-16 23:42:10",917.5,2,franksunp
375,16611509,MAJ0RT0M,"2026-08-16 23:43:42",917.2,2,maj0rt0m
376,16385016,"Kyoungwon Jeong","2026-08-16 23:45:12",917.2,2,kyoungwonjeong
377,16619710,liuliuliu0601,"2026-08-16 09:39:41",917.1,2,liuliuliu0601
378,16630811,SoichiOzaki,"2026-08-16 12:20:49",916.8,2,soichiozaki
379,16602171,zzholo,"2026-08-16 10:45:31",916.7,2,"caoyupeng,zzholo"
380,16601399,Kosmostars,"2026-08-16 21:46:18",916.7,2,"clodis,markdjadchenko,phoenix0501,rasdafar,zabojeb"
381,16375173,pztriatomic,"2026-08-16 12:58:45",916.5,2,pztriatomic
382,16635404,"Royce Smart","2026-08-16 22:26:23",916.3,2,roycesmart
383,16671085,pokewaves,"2026-08-15 00:14:19",916.1,2,"cliwave,cyberpsi,hyperacc"
384,16420824,"ahahaha variance","2026-08-16 20:07:02",916.0,2,earl28
385,16375997,tempjohn,"2026-08-16 23:54:25",916.0,2,tempjohn
386,16630732,BC+,"2026-08-14 01:08:22",915.9,2,"chengxuanyang,neoist,raven888,zhihaoweng"
387,16662478,"Samuel Sundararaman ","2026-08-16 23:23:34",915.9,2,neopok919
388,16516416,"Dragon Ball Z","2026-08-16 12:57:26",915.9,2,"hemanthraju311,praveensahukari,vatsalkshah"
389,16660449,Corgi-Samoyed,"2026-08-16 23:46:01",915.6,2,corgisamoyed
390,16392832,AMOONGUSS,"2026-08-16 23:27:44",915.0,2,bamboofungus
391,16443196,"Changyuan Chen","2026-08-15 13:39:01",914.5,2,"changyuanchenmit,ksyehh,longze666,shuoshi0430,zhangjiedeliao"
392,16378170,"The Debauchery Tea Party","2026-08-16 22:19:33",914.4,2,"hirotosasaoka,satoshihaimura,sizumita"
393,16372993,【ＡＩと共に、ＡＩと戦う】tubotu,"2026-08-16 19:18:11",914.0,2,tubotu
394,16372828,iwashi,"2026-08-16 22:30:20",913.6,2,iwashi
395,16696848,"Bửu Phạm Quốc","2026-08-15 18:21:36",913.1,2,"buphmquc,hainguyenthien"
396,16513546,EUGENEYEUNG,"2026-08-16 16:18:50",912.9,2,eugeneyeung
397,16617000,JS,"2026-08-16 04:53:09",912.8,2,"bladerunner2022,junsongzhang,linjingmax,shenyuma"
398,16433664,forest2026,"2026-08-15 22:55:07",912.7,2,forest2026
399,16434348,mealck,"2026-08-16 20:14:37",912.7,2,mealck
400,16371783,"Takaaki Matsuda","2026-08-15 12:42:47",912.6,2,matsudatakaaki
401,16695389,magusi,"2026-08-16 15:12:29",912.4,2,"baodewen,elektromagnetizm,j12345673,magusi,springlab"
402,16543375,LoveB4Sunrise,"2026-08-14 01:08:29",912.3,2,demacia1314
403,16373535,"yuji y","2026-08-16 06:16:06",911.9,2,yujiyyy
404,16539421,"Zachary Zhang","2026-08-05 02:21:48",911.8,2,zacharyzhang16
405,16380674,Latte,"2026-08-16 01:09:29",911.6,2,"fmasaya,taichiiiii,yukiharada1228"
406,16661525,"Will win?","2026-08-16 17:34:16",911.5,2,yaokaixinya123
407,16538741,I4Kaggle,"2026-08-15 02:33:03",911.3,2,"ankitjk,arishaa,pallavk,rohanjkul"
408,16626744,onick_man,"2026-08-15 18:07:26",910.7,2,ftakahas
409,16481642,MG,"2026-07-26 17:42:41",910.4,2,maximiliangrohmann
410,16373103,tera358,"2026-08-15 15:26:38",909.9,2,tera358
411,16373130,"Jeffrey Pike","2026-08-16 23:19:58",909.5,2,jeffreypikeai
412,16372466,akzw,"2026-08-16 22:04:57",909.5,2,akzw4649
413,16373448,yomogii,"2026-08-16 09:33:46",908.9,2,yomogii
414,16431461,Concord_k(食饭master),"2026-08-16 18:30:06",908.8,2,"taijiuint,tangtianchi,zihaokang"
415,16514730,"kokun syu","2026-08-12 05:55:32",908.8,2,"abigailkunkun,guanzhengan,kokunsyu,peilwang"
416,16536899,gamesu7107,"2026-08-16 06:47:18",908.6,2,gamesu7107
417,16451637,goh,"2026-08-08 16:07:07",908.5,2,bungohatayama
418,16558678,Kilupy,"2026-08-16 17:17:00",908.1,2,kilupy
419,16485736,"Gaurav Goswami","2026-08-16 23:45:35",908.1,2,gauravgs1007
420,16395522,ropeadope,"2026-08-16 21:06:12",907.8,2,silkross
421,16382964,Rafael,"2026-08-12 12:49:05",907.6,2,rafaeldsjhkas
422,16388592,Articuno0144,"2026-08-15 03:51:49",907.4,2,articuno0144
423,16506020,"Ash Kecap","2026-08-16 18:24:15",907.3,2,zaoooo29
424,16376499,MPGaming,"2026-08-16 13:19:45",906.9,2,"mptjmm,okadahiroshi"
425,16388299,CodeAmansa,"2026-08-16 16:41:28",906.7,2,bcollazo
426,16470985,ドラパルド使わない同盟,"2026-08-16 02:40:36",906.4,2,nadyresearcher
427,16554624,"[RU] Kirill Makhankov","2026-08-16 22:05:27",906.3,2,kagglercs
428,16406277,"Bianco Chiu","2026-08-16 09:55:50",905.8,2,biancochiu
429,16512705,"gogogozi migimimi","2026-08-16 23:38:51",905.8,2,gogogozimigimimi
430,16373846,"Gemini ch.","2026-08-14 22:02:51",905.7,2,"macsaho,mukunoke,tks3210,yu0307,yuikag"
431,16671197,Tm-ACCS,"2026-08-14 05:15:59",905.5,2,"bitsmini,corebase,llmrun,opsneo"
432,16445005,"Sou Hano","2026-08-16 21:39:03",905.1,2,souhano
433,16393388,sk1012,"2026-08-16 23:03:51",904.9,2,kaitoterasaki
434,16598812,guruguru000,"2026-08-14 06:13:41",904.2,2,guruguru000
435,16387100,kigasudayooo,"2026-08-16 10:57:50",904.1,2,argon1215
436,16408528,MtN,"2026-08-16 13:45:52",903.6,2,mariotrsn
437,16389573,"Shu Kato","2026-08-15 15:30:54",903.2,2,"kamasho,shukato"
438,16600719,kawhi0.0,"2026-08-16 04:35:44",903.2,2,kawhi00
439,16585558,luwulaoyabohomosugai,"2026-08-16 23:30:03",902.7,2,"bqwang77,caiwenjie123,lukaswong,polyuv"
440,16570948,"Nagahama Toda","2026-08-16 19:54:26",902.4,2,"kazukinagahama,keigotoda"
441,16487165,"yoshitaka agent","2026-08-16 23:30:43",902.4,2,"kazumaohara,rsraki"
442,16634617,kirito83,"2026-08-16 22:31:03",902.2,2,"lishsh83,psyduck123456"
443,16600004,Baltsat,"2026-08-14 03:29:40",901.6,2,baltsat
444,16406057,amaotone,"2026-08-16 23:04:24",901.3,2,amaotone
445,16388260,"Sakito Horie","2026-08-14 02:55:55",901.1,2,sakitohorie
446,16511474,"Clement Lau","2026-08-15 12:59:41",900.9,2,clementlau
447,16618530,皮卡西@北京乐一,"2026-08-15 01:36:13",900.8,2,zhongyidai
448,16405194,Kaileh57,"2026-08-11 23:19:30",900.6,2,kaileh57
449,16532928,"Aurora wy","2026-08-16 19:59:16",900.6,2,"aurorawy,wyz8888"
450,16371328,"Syed Saad Hasan Emad","2026-08-16 20:00:18",900.4,2,syedsaadhasanemad
451,16674716,"Leonardo Viola10","2026-08-13 03:59:49",900.4,2,leonardoviola10
452,16597926,"Ziyang Luo","2026-08-16 23:58:38",900.3,2,luoziyang1
453,16371479,ヌメルゴンex,"2026-08-16 11:52:01",899.9,2,"dehokanta,yakumaru72,zakopur0"
454,16531302,EricYang03,"2026-08-11 12:01:59",899.5,2,ericyang03
455,16382187,"philip next","2026-08-16 22:51:58",899.3,2,"auhulu,philipnext"
456,16488476,T.Suzuki,"2026-08-08 14:21:32",899.2,2,tsuzukichousei
457,16388101,doctor,"2026-08-16 14:06:46",899.2,2,wrq295
458,16418498,jamm1412,"2026-08-15 15:22:34",899.0,2,jamm1412
459,16389000,Challengestone,"2026-08-16 22:15:50",898.8,2,"dylanlefavour,fitzypkm,tavinmatiszik,timinzitari"
460,16490205,zhangsan1224789,"2026-08-16 23:58:47",898.4,2,zhangsan1224789
461,16377377,Shelgon,"2026-08-16 18:05:15",898.4,2,"bbrage,fest4816,musososo"
462,16555679,低消650元任你吃啊,"2026-08-16 13:45:59",898.4,2,"binghua123,gisgisgis,howardleetw,william950615,yuhung94"
463,16386538,mtskggle,"2026-08-16 23:07:49",897.9,2,matsusakaggle
464,16534225,squirtles,"2026-08-13 00:35:04",897.2,2,"duyutong6,jackdeng123,lgz666,shangmulu,wangshen1994"
465,16490418,tokk,"2026-08-16 07:14:40",897.2,2,tarookuda
466,16633987,"full-auto agent","2026-08-14 02:41:41",897.2,2,"idcode,pychat,regularl2,tokenrank"
467,16544080,"Davi Ferreira","2026-08-16 18:00:35",897.1,2,fdavi2005
468,16394409,"Kento Umeda","2026-08-16 22:40:04",896.9,2,kent1989umeda
469,16497982,joinus,"2026-08-16 12:40:39",896.6,2,joinus2003
470,16641574,T.Uehira,"2026-08-08 01:16:13",896.6,2,tuehira
471,16605536,Seho.Connect,"2026-08-16 13:54:36",896.4,2,sehoconnect
472,16544358,"Kyuhwan Cho","2026-08-16 23:51:30",895.9,2,octoarden
473,16450204,AdrianWang2003,"2026-08-12 09:41:27",895.9,2,adrianwang2003
474,16373986,"Maxim Simakov","2026-08-16 00:02:15",895.3,2,maxsim73
475,16679323,"Ash Ketchum","2026-08-16 23:05:16",895.3,2,nuridudak
476,16693755,Pathetic384,"2026-08-15 13:55:46",895.0,2,pathetic384
477,16377894,Orin,"2026-08-16 20:59:15",894.9,2,neon279
478,16405171,DON,"2026-08-16 22:02:24",894.7,2,shutosagawa
479,16483810,"Metagross AI","2026-08-16 16:25:49",894.6,2,"asdasw234,benweiner27,supergluestick"
480,16511578,"Erik van de Ven","2026-08-16 20:20:20",894.1,2,erikvdven
481,16620707,Grace7523,"2026-08-16 17:04:01",893.8,2,grace7523
482,16422428,"codex team","2026-08-16 01:45:54",893.7,2,dambek
483,16419702,AlphaKarpZero,"2026-08-07 05:48:54",893.3,2,"davidebaschieri,giorgioottoboni,sirleeplepp"
484,16376598,Kohecchi,"2026-08-16 21:48:53",893.2,2,kohecchi
485,16665317,PPPPPPO,"2026-08-14 08:07:55",893.0,2,"lh123463,miumiuxia,showtree"
486,16414196,Yam,"2026-07-30 11:54:16",892.8,2,minyam
487,16389991,"Powerful Hand Club","2026-08-16 23:03:36",892.1,2,"masatakashiwagi,yu10naka"
488,16531877,"Vadim Vasilenko","2026-08-06 20:00:52",892.1,2,vadimvasilenko
489,16430229,ToastUz,"2026-08-16 21:58:36",891.9,2,tatsuzoosawa
490,16386006,Xxbozohead,"2026-08-08 10:18:29",891.7,2,ryanongwx
491,16371476,porply,"2026-08-16 19:24:00",891.5,2,porply
492,16391514,"Aji Samudra","2026-08-16 20:34:12",890.4,2,ajisamudra
493,16373957,hukuda222,"2026-08-16 17:08:56",890.4,2,hukuda222
494,16376057,rotto,"2026-08-16 23:27:08",890.3,2,pirotototo4023
495,16372425,tsukammo,"2026-08-16 23:58:45",890.3,2,tsukammo
496,16382034,"Chua Zheng Wei Brian","2026-08-15 05:58:43",890.0,2,chuazhengweibrian
497,16389304,K.Yoshida,"2026-08-16 10:29:40",889.6,2,kyoshida17
498,16451965,DarkLayer,"2026-08-14 08:40:19",889.3,2,"lilywwo,nnpaopao"
499,16566841,Yan,"2026-08-05 03:01:36",888.9,2,qujiahui
500,16544223,Tim2006,"2026-08-06 21:14:30",888.7,2,tim2006
501,16488765,Scio,"2026-08-16 22:14:28",888.7,2,siamrahman29
502,16383843,Civitasmass,"2026-08-16 23:43:06",888.6,2,godhand
503,16373028,Pokémon-team17,"2026-08-16 14:08:48",888.5,2,"daikitakahashi,haru0707,hikari30,kazumatsuboi,keitosei"
504,16673588,"luck issue","2026-08-16 13:44:52",888.1,2,"andronhl,artalmaz31"
505,16380545,aki,"2026-08-16 10:17:15",887.8,2,akihiroogaya
506,16542100,"Let's PK","2026-08-16 15:42:17",887.7,2,"alexwangwjw,langzhong,lsqlll,ryanet"
507,16376358,"PKMN Trainers L & Brando","2026-08-05 04:39:31",887.4,2,"brandondong275,lavanvivekanandasar"
508,16486234,"Tatsuya Kayama","2026-08-15 00:44:38",887.2,2,tatsuyakayama
509,16562797,"Algorithm Supernova","2026-08-14 09:14:06",886.9,2,riochiang
510,16412000,shosemaru,"2026-08-14 03:58:31",886.9,2,shoseiyamaguchi
511,16408307,NoOneAhead,"2026-08-16 13:28:17",886.7,2,jerrlu
512,16599410,Teolian,"2026-08-16 18:09:54",886.6,2,teolian
513,16460880,flxwld,"2026-08-16 22:48:11",886.4,2,flxwld
514,16592576,kojingbo,"2026-08-16 11:43:28",885.8,2,kojingbo
515,16402199,himatani,"2026-08-16 20:26:10",885.7,2,himatani
516,16548529,土佐黒潮共和国,"2026-08-16 23:52:41",885.4,2,"ayataka500ml,kanimisoni,seronias,tsugesatoshi,yngd99"
517,16379968,"Kotaro OKUYAMA","2026-08-16 02:59:54",885.3,2,kokotatan
518,16405002,satofi,"2026-08-16 22:29:21",885.3,2,satofi
519,16414073,DittleDev,"2026-08-16 23:58:50",884.8,2,"iker7027,kdarron94,ramendice"
520,16511046,SoundSourceSeparation,"2026-08-16 02:14:58",884.7,2,"kinoryo,onoryosuke,ryunosuke0000,zawazawako"
521,16450654,YIN,"2026-08-10 23:15:46",884.6,2,yuhsukein
522,16445012,"Nicolas Gomasjaya","2026-08-16 23:58:29",884.5,2,nicolasgomasjaya
523,16675594,pikapika,"2026-08-16 23:56:43",884.5,2,"mitubant,ngyzly"
524,16372357,yu_w,"2026-08-16 22:29:16",884.4,2,yuw000
525,16399636,"Bozo Boys","2026-08-16 23:55:17",884.4,2,"gunnermartineau,habibmatar2"
526,16557536,MahLong,"2026-08-16 22:42:08",884.3,2,mahlong
527,16384927,keiz,"2026-08-16 21:05:29",884.1,2,keizkeiz
528,16482392,Skyra,"2026-08-16 17:34:35",883.8,2,"bemaindrajid,eko123"
529,16633777,"PKM Masters","2026-08-14 08:33:05",883.8,2,"dllogic,geyixian,raintian004,umcolin"
530,16644274,"David Mashiah","2026-08-12 23:32:02",883.6,2,davidmashiah
531,16417358,NoOne,"2026-07-20 16:18:06",883.6,2,allencaixy
532,16376649,YutoRagi,"2026-08-16 22:39:35",883.2,2,"pompom555,ysakuragi,yutori3"
533,16587010,LULI24,"2026-08-16 23:47:06",883.0,2,luli24
534,16372861,"Andreas Palmgren","2026-08-15 09:58:08",882.8,2,andreaspalmgren
535,16671030,"Marine or others?","2026-08-13 01:19:20",882.8,2,"loopide,mapmicro,modelkit"
536,16441533,kazuki0123,"2026-08-16 14:27:15",882.8,2,kazuki0123
537,16538751,Pika-Zard,"2026-08-16 19:38:39",882.6,2,"alisalmanrana,kimura0415,timmecom"
538,16381310,"fuga doggo","2026-08-13 05:34:13",882.6,2,fugadoggo
539,16463150,IPL,"2026-08-16 16:44:54",882.4,2,"ipl2026kenji,iplhama,iplkoide,puddingcaramel"
540,16383488,"love machine","2026-08-16 20:57:58",882.1,2,dengtesla
541,16384578,eierapfelxx&OYAMA,"2026-08-16 18:37:29",882.0,2,"eierapfelxx,oyama001"
542,16373076,gemelom,"2026-08-13 18:11:47",881.8,2,"gemelom,zrrwww"
543,16591171,Zatoichi,"2026-08-16 15:36:53",881.3,2,ylamidon
544,16485217,"Roy Lo TW","2026-08-16 17:41:41",881.2,2,roylotw
545,16576436,"Luon may Man","2026-08-11 01:14:47",881.1,2,"luonmayman,zhangzhen257"
546,16389841,"iwata hiroki","2026-08-16 08:05:31",880.6,2,iwatahiroki
547,16583675,Vibe_Moon,"2026-08-16 18:15:33",880.4,2,moonswalk
548,16382426,すずき,"2026-08-16 09:47:05",880.3,2,shumpeace
549,16394135,Dreamer,"2026-08-16 17:20:18",880.1,2,zeroday19
550,16384286,"S. B.","2026-08-13 06:07:35",880.0,2,aughra
551,16570616,Matsu,"2026-08-16 22:36:26",880.0,2,matsuzawahayato
552,16378742,rian,"2026-08-16 23:56:04",879.6,2,rian55
553,16381571,SamuelSanolume,"2026-08-15 00:20:41",878.7,2,samuelsanolume
554,16381874,Blacklions.,"2026-08-16 03:04:12",878.7,2,blacklions
555,16672708,"Dylan Xue","2026-08-16 23:04:17",878.5,2,dylanxue04
556,16566908,"Kailee Hamre","2026-08-16 00:54:27",878.4,2,lee14k
557,16376917,"Deng Xianghuai","2026-08-14 23:14:02",878.0,2,dengxianghuai
558,16408448,h_noson,"2026-08-16 22:08:51",877.7,2,hnoson
559,16580392,"Faith Ogundimu","2026-08-16 09:59:45",877.3,2,faithogun
560,16372167,UBI=ISHI,"2026-08-09 03:31:25",877.1,2,"koseitakaki,tsukasa1111"
561,16558065,a982295350,"2026-08-14 03:07:53",877.0,2,a982295350
562,16454338,"Lester Leong","2026-08-16 14:05:32",877.0,2,lesterleong
563,16506501,x1angM,"2026-08-10 04:45:39",876.8,2,x1angm
564,16381017,"Lord Momo","2026-08-16 19:00:41",876.4,2,stevenleehans
565,16673560,Beyond,"2026-08-15 00:48:02",876.3,2,themanysh
566,16389156,koga_poke,"2026-07-08 14:35:09",876.3,2,kogapoke
567,16683477,"Direc M","2026-08-15 09:16:34",876.3,2,direcm
568,16378646,Lemons,"2026-08-16 23:20:54",876.1,2,takahiromatoba
569,16508871,増殖するG,"2026-08-16 15:24:13",876.0,2,victorhorn
570,16392754,"Arti-fish-ial Intelligence","2026-08-16 22:02:43",875.9,2,"atom1231,russcore,tom99763"
571,16566047,jneums,"2026-08-15 16:21:14",875.7,2,jesneuman
572,16634502,OceanMix,"2026-08-16 23:26:20",875.4,2,"cggonzalezsc,fierus,liesvyvalladares,manuelalexanderfp,sololoco"
573,16616961,"Never quit","2026-08-13 19:19:14",875.1,2,leonstew
574,16381228,"Yuki Yanagi","2026-08-16 15:19:19",874.7,2,yyanagiras
575,16377244,"pino 70122","2026-08-16 18:30:26",874.5,2,pino70122
576,16624820,Ocyedwin,"2026-08-15 13:58:22",874.5,2,ocyedwin
577,16388257,대여르,"2026-08-16 16:14:02",874.2,2,"a20215213,kimheliotrope,mearyl,soqbcwndhtmsnj,younsunglee20251042"
578,16371673,Senn88,"2026-08-16 21:26:28",873.8,2,senn88
579,16495706,ZZDirty,"2026-07-27 04:57:14",873.7,2,zzdirty
580,16412526,Kaikaku,"2026-08-15 14:06:41",873.4,2,kaikaku
581,16377557,ポケカ前線,"2026-08-16 23:45:12",872.8,2,"keitookamoto,lemoninthelemonade,yuubinnkyoku"
582,16446371,"Pascal Pfeiffer","2026-08-16 07:41:06",872.7,2,ilu000
583,16391516,warabimochi-king,"2026-08-16 22:04:01",872.6,2,"mutomizuki,nkotatsu,nsawada0911,shkawai"
584,16477900,Souya__1234,"2026-08-16 08:48:20",872.3,2,souya1234
585,16423857,"Peng Wang","2026-08-16 18:52:56",872.1,2,pengwang91
586,16387022,"Asa-sotta ","2026-08-16 23:37:08",872.0,2,asasotta
587,16561141,"A. R. SEKKAT","2026-08-16 21:45:58",871.8,2,arsekkat
588,16435269,"Blu3s & Ausrine","2026-08-16 09:46:57",871.1,2,"atteincueo,ausrine"
589,16675386,"Seungjun Lee","2026-08-16 23:40:45",871.0,2,seungjunleeofficial
590,16373571,"Rocket is All You Need","2026-08-14 15:30:06",870.9,2,"kitano0104,kvinjp,ryyymy,soutacobura,yaarrow"
591,16475650,Copandon,"2026-08-15 03:12:09",870.9,2,"ark911,copandon"
592,16597497,Cappa,"2026-08-16 12:14:48",870.8,2,cappapy
593,16371761,Chikuwabu,"2026-08-16 00:24:13",870.4,2,prgckwb
594,16385748,"Yichen Ao","2026-08-16 17:59:28",870.4,2,ragnarosfirelord
595,16473243,mintia-3433,"2026-08-16 22:07:54",870.0,2,tmitani
596,16392927,"Mark Cooper","2026-08-15 12:33:11",869.9,2,markjcooper
597,16416086,ksew364,"2026-08-16 14:24:04",869.3,2,ksew364
598,16383238,"Dũng Đỗ","2026-07-13 10:41:36",869.0,2,dungdosg
599,16675517,Andrew9603,"2026-08-16 13:46:03",868.7,2,benxvyan
600,16375634,"We Only Played Red","2026-08-16 11:05:39",868.3,2,"digimagi,shuheitagawa,tsubasaaraki"
601,16558575,"Mikhail Karchevskiy","2026-08-16 16:00:09",868.2,2,suvalex
602,16632435,yamakawanin,"2026-08-16 02:23:59",868.2,2,yamakawanin
603,16391455,rode,"2026-08-16 11:21:23",868.1,2,rode1234
604,16618924,gachichan,"2026-08-03 01:31:09",868.1,2,gachichan
605,16586413,ZHYW,"2026-08-16 17:01:37",867.8,2,"taowu11,xujchill"
606,16387225,黒田彩人,"2026-08-16 22:31:18",867.7,2,ayato0705
607,16574828,linjianrong,"2026-08-16 01:18:52",867.6,2,linjianrong
608,16376297,Rojiomote,"2026-08-16 14:10:21",866.7,2,rojiomote
